Gene,Entrez,Fold change
ATP8B2,57198,0.3211088
ATP8B3,148229,0.6164222
ATP8B4,79895,0.2024254
ATP9A,10079,-0.2358396
ATP9B,374868,0.3580992
ATPAF2,91647,0.3984819
ATPIF1,93974,-0.3166776
ATR,545,-0.6153135
ATRAID,51374,0.2911911
ATRN,8455,0.2365075
ATRNL1,26033,0.3810678
ATRX,546,-0.3644032
ATXN1,6310,-0.5526762
ATXN10,25814,-0.4606046
ATXN2,6311,-0.1378787
ATXN2L,11273,0.6604591
ATXN3,4287,0.3366257
ATXN3L,92552,0.1529554
ATXN7,6314,-0.0512754
ATXN7L1,222255,-0.6545651
ATXN7L3B,552889,-0.2795032
ATXN8OS,6315,-0.1626317
AUH,549,-0.355587
AUNIP,79000,0.198779
AUP1,550,0.4775146
AURKA,6790,0.9053887
AURKAIP1,54998,0.0863217
AURKB,9212,0.1622332
AURKC,6795,0.0006156
AUTS2,26053,-0.225222
AVEN,57099,0.0110703
AVIL,10677,0.1797225
AVL9,23080,-0.2727786
AVP,551,0.1644705
AVPI1,60370,-0.191211
AVPR1A,552,0.365307
AVPR1B,553,0.1225613
AVPR2,554,0.7759329
AXIN1,8312,-0.2542885
AXL,558,-0.3002412
AZGP1,563,0.2009681
AZGP1P1,646282,0.3753791
AZI2,64343,0.3774022
AZIN1,51582,0.2812879
AZU1,566,-0.4398807
B2M,567,-0.484822
B3GALNT1,8706,0.3219449
B3GALT1,8708,0.8153061
B3GALT2,8707,-0.778071
B3GALT4,8705,0.3264237
B3GALT5,10317,0.1562777
B3GAT1,27087,-0.2873209
B3GAT3,26229,1.0148369
B3GNT1,11041,-0.1088091
B3GNT2,10678,-0.5187447
B3GNT3,10331,0.0341207
B3GNT4,79369,0.1221546
B3GNTL1,146712,1.0050985
B4GALNT1,2583,-0.3599307
B4GALT1,2683,0.2211221
B4GALT2,8704,0.0701261
B4GALT3,8703,0.2348521
B4GALT4,8702,0.3785062
B4GALT5,9334,0.2428672
B4GALT6,9331,0.6101109
B4GALT7,11285,0.4814863
B9D1,27077,0.2445783
B9D2,80776,0.5719861
BAALC,79870,0.0174496
BAAT,570,0.1969602
BABAM1,29086,0.0801341
BACE1,23621,-0.1736035
BACE2,25825,0.2451334
BACH1,571,-0.2543389
BACH2,60468,-0.4914165
BAD,572,0.4737855
BAG1,573,-0.1829253
BAG2,9532,-0.3323718
BAG3,9531,-0.0981124
BAG4,9530,0.2605336
BAG5,9529,-0.5544895
BAG6,7917,0.3326133
BAGE,574,0.7286928
BAHCC1,57597,0.0315042
BAHD1,22893,0.0462593
BAI1,575,0.1931912
BAI2,576,0.2679399
BAI3,577,0.5990538
BAIAP2,10458,0.3395617
BAIAP2L2,80115,-0.3832541
BAIAP3,8938,0.6665919
BAK1,578,0.1038595
BAMBI,25805,-0.4733152
BANF1,8815,0.2500244
BANK1,55024,-0.5147513
BANP,54971,0.3581163
BAP1,8314,0.1326401
BARD1,580,-0.0609271
BARX1,56033,0.667369
BARX2,8538,-0.2258456
BASP1,10409,-0.0316885
BATF,10538,0.4734129
BATF3,55509,-0.0785223
BAX,7009,0.421429
BAZ1A,11177,-0.1548665
BAZ1B,9031,0.4537194
BAZ2A,11176,0.2264782
BAZ2B,29994,0.2415339
BBC3,27113,0.1485442
BBIP1,92482,-0.4972282
BBOX1,8424,-0.7850316
BBS1,582,-0.1270315
BBS10,79738,0.2920241
BBS4,585,0.6014542
BBS7,55212,0.0186005
BBS9,27241,0.3840363
BBX,56987,0.2547716
BCAM,4059,0.4628931
BCAN,63827,0.0925769
BCAP29,55973,0.5930429
BCAP31,10134,0.2148143
BCAR3,8412,0.1891442
BCAS1,8537,0.3037423
BCAS2,10286,-0.2962601
BCAS3,54828,0.1928186
BCAS4,55653,0.5774595
BCAT1,586,0.5919913
BCAT2,587,0.8467461
BCCIP,56647,-0.0755632
BCHE,590,0.5042711
BCKDHA,593,0.5191809
BCKDHB,594,-0.1368974
BCKDK,10295,0.3714737
BCL10,8915,0.1186521
BCL11A,53335,0.218106
BCL11B,64919,0.2018938
BCL2,596,0.736069
BCL2A1,597,0.4487254
BCL2L1,598,0.5857953
BCL2L10,10017,-0.0984103
BCL2L11,10018,0.3613805
BCL2L13,23786,-0.1986728
BCL2L14,79370,0.0840597
BCL2L2,599,-0.0276979
BCL3,602,-0.0405183
BCL6,604,-0.1554164
BCL7A,605,-0.4136422
BCL7B,9275,0.1850725
BCL7C,9274,0.2825309
BCL9,607,-0.0700067
BCLAF1,9774,-0.5369884
BCO1,53630,-0.0532391
BCOR,54880,0.1365392
BCORL1,63035,-0.0051395
BCR,613,0.5225465
BCS1L,617,0.3054296
BDH1,622,0.3787117
BDH2,56898,-0.0879051
BDKRB1,623,0.2083058
BDKRB2,624,0.2268454
BDNF,627,-0.9514027
BEAN1,146227,-0.1502158
BECN1,8678,-0.2970882
BEGAIN,57596,0.0150791
BEND5,79656,0.2198549
BEST1,7439,0.2133872
BEST2,54831,-0.0723491
BET1,10282,-0.0812539
BET1L,51272,-0.252367
BEX1,55859,0.2013653
BEX4,56271,-0.042267
BFAR,51283,0.0664851
BFSP1,631,-0.0004576
BFSP2,8419,-0.4357224
BGN,633,0.4859544
BHLHB9,80823,-0.3338902
BHLHE40,8553,-0.8928652
BHLHE41,79365,0.1925318
BHMT,635,-0.0371162
BHMT2,23743,-0.8481316
BICC1,80114,-0.1499003
BICD1,636,0.2690753
BICD2,23299,-0.6001917
BID,637,0.4688375
BIK,638,-0.0434355
BIN1,274,1.6265967
BIN2,51411,0.1974263
BIN3,55909,0.298904
BIN3-IT1,80094,-0.1741908
BIRC2,329,-0.2452806
BIRC3,330,0.0974369
BIRC5,332,0.8475792
BIRC7,79444,0.6579294
BLCAP,10904,-0.167988
BLK,640,-0.0727652
BLM,641,0.1786607
BLMH,642,-0.1219443
BLNK,29760,-0.3215381
BLOC1S1,2647,0.4801499
BLVRA,644,-0.4332168
BLVRB,645,0.3514226
BLZF1,8548,0.5922793
BMI1,648,0.1195937
BMP1,649,0.3575743
BMP10,27302,-0.0564266
BMP15,9210,0.2082989
BMP2,650,-0.7870099
BMP2K,55589,0.5983433
BMP3,651,0.0720964
BMP4,652,-0.0461585
BMP5,653,-0.1129092
BMP6,654,0.3727998
BMP7,655,0.700536
BMP8A,353500,0.6352305
BMP8B,656,0.2089841
BMPR1A,657,-0.4149699
BMPR1B,658,0.2984237
BMPR2,659,0.0790274
BMS1,9790,0.4393628
BMX,660,0.3742536
BNC1,646,0.0627474
BNC2,54796,0.0249442
BNIP1,662,0.4343413
BNIP2,663,-0.3060624
BNIP3,664,-0.116059
BNIP3L,665,-0.5683887
BOK,666,0.5705603
BOLA1,51027,0.2655308
BOP1,23246,0.8779708
BORA,79866,0.1536823
BPESC1,60467,0.5466123
BPGM,669,-0.1432928
BPHL,670,-0.1373461
BPI,671,0.7766118
BPIFA1,51297,0.3070015
BPNT1,10380,0.7006981
BPTF,2186,-0.2206575
BPY2,9083,0.312344
BRAF,673,0.0608323
BRAP,8315,1.0590805
BRCA1,672,0.4017243
BRCA2,675,0.333323
BRCC3,79184,0.3755491
BRD1,23774,0.0756502
BRD2,6046,0.2984169
BRD3,8019,0.4048628
BRD4,23476,0.3689869
BRD7,29117,-0.3064122
BRD7P3,23629,0.4841031
BRD8,10902,-0.1365643
BRD9,65980,0.2081925
BRDT,676,0.8231697
BRE,9577,0.1173185
BRF1,2972,0.5030261
BRF2,55290,0.3826027
BRINP1,1620,-0.0936472
BRINP2,57795,0.6438548
BRINP3,339479,-0.3512692
BRIP1,83990,0.1979915
BRIX1,55299,0.0961197
BRMS1,25855,-0.0505068
BRPF1,7862,0.2057473
BRS3,680,-0.0607366
BRSK2,9024,0.038235
BRWD1,54014,0.3064601
BSCL2,26580,0.505889
BSDC1,55108,0.295836
BSG,682,0.3281163
BSN,8927,0.0120235
BSPRY,54836,0.5494694
BST1,683,0.0801042
BST2,684,0.8744932
BTAF1,9044,0.0113514
BTBD1,53339,0.1928431
BTBD18,643376,0.4937773
BTBD2,55643,0.4136455
BTBD3,22903,-0.1212085
BTBD7,55727,-0.3329615
BTC,81832,1.0225343
BTD,80380,-0.0541702
BTF3,689,-0.3135486
BTF3P11,690,0.5653726
BTF3P13,132556,-0.1099977
BTG1,694,-0.4097916
BTG2,7832,-1.1528673
BTG3,10950,-0.2671007
BTG4,54766,0.3026604
BTK,695,0.0896651
BTN1A1,696,0.5038995
BTN2A1,11120,0.2785598
BTN2A2,10385,0.4418138
BTN2A3P,54718,0.1392073
BTN3A1,11119,0.1729328
BTN3A2,11118,0.5766114
BTN3A3,10384,-0.0613184
BTNL2,56244,-0.0268548
BTNL3,10917,0.0580348
BTNL8,79908,-0.0723872
BTRC,8945,-0.7525814
BUB1,699,0.8458164
BUB1B,701,0.0080992
BUB3,9184,-0.2421817
BUD31,8896,0.691808
BYSL,705,0.1907743
BZRAP1,9256,0.2688768
BZW1,9689,0.1702356
BZW2,28969,0.0796713
C10orf10,11067,0.1683168
C10orf12,26148,-0.119929
C10orf2,56652,0.7539882
C10orf76,79591,-0.1143798
C10orf88,80007,-0.1728075
C10orf95,79946,-0.0839123
C11orf1,64776,0.3017059
C11orf16,56673,0.3656717
C11orf21,29125,0.0191647
C11orf24,53838,0.4027052
C11orf30,56946,-0.0954569
C11orf48,79081,0.3479202
C11orf49,79096,0.2752254
C11orf57,55216,0.2130111
C11orf58,10944,0.0737798
C11orf63,79864,0.0809021
C11orf68,83638,0.010753
C11orf71,54494,-0.1306965
C11orf73,51501,-0.0350894
C11orf80,79703,1.0675749
C11orf95,65998,0.1323963
C12orf10,60314,0.2749813
C12orf29,91298,0.0937397
C12orf4,57102,-0.185418
C12orf43,64897,0.0726352
C12orf49,79794,-0.0766167
C12orf5,57103,0.2264071
C13orf41,100288679,0.7623197
C14orf1,11161,1.303659
C14orf105,55195,-0.3306493
C14orf132,56967,0.0706241
C14orf159,80017,0.2754087
C14orf166,51637,-0.2023841
C14orf169,79697,-0.1594595
C14orf2,9556,-0.2006413
C14orf56,89919,0.0007212
C14orf79,122616,0.5480655
C14orf93,60686,0.4796165
C15orf39,56905,0.1321692
C16orf3,750,-0.3202061
C16orf45,89927,-0.092323
C16orf58,64755,0.3175834
C16orf59,80178,0.5291972
C16orf62,57020,0.4240825
C16orf70,80262,0.1325078
C16orf71,146562,-0.1189247
C16orf72,29035,-0.5629922
C17orf53,78995,0.2757518
C17orf59,54785,0.2918518
C17orf62,79415,0.8284191
C17orf70,80233,0.430128
C17orf75,64149,-0.1030706
C17orf80,55028,-0.0843807
C17orf85,55421,0.0332521
C18orf25,147339,-0.3648236
C18orf8,29919,0.1085715
C19orf10,56005,0.3513104
C19orf24,55009,0.587834
C19orf26,255057,0.1292433
C19orf40,91442,0.1761996
C19orf53,28974,0.6800429
C19orf54,284325,0.3561906
C19orf57,79173,-0.109783
C19orf60,55049,0.5203823
C19orf66,55337,0.1547537
C19orf73,55150,0.2454508
C19orf80,55908,-0.2487098
C1D,10438,-0.2358944
C1GALT1,56913,0.1047676
C1GALT1C1,29071,0.0424294
C1orf105,92346,0.0659442
C1orf106,55765,0.2642494
C1orf109,54955,0.5381528
C1orf112,55732,-1.1421155
C1orf115,79762,0.0411817
C1orf116,79098,-0.6045935
C1orf123,54987,0.0046698
C1orf159,54991,0.0520466
C1orf174,339448,0.2511763
C1orf21,81563,-0.1447677
C1orf216,127703,-0.1685114
C1orf27,54953,-0.1077215
C1orf35,79169,0.2801622
C1orf50,79078,0.7047009
C1orf54,79630,-0.0074149
C1orf56,54964,0.0450646
C1orf61,10485,0.0625334
C1orf68,100129271,0.657619
C1orf95,375057,0.1516476
C1QA,712,-0.4905244
C1QB,713,0.3736636
C1QBP,708,0.171909
C1QL1,10882,0.5893755
C1QTNF1,114897,0.0602321
C1QTNF3,114899,0.0229637
C1QTNF3-AMACR,100534612,0.3212652
C1R,715,-0.1130237
C1RL,51279,-0.0463447
C1S,716,-0.126371
C2,717,0.036119
C20orf195,79025,0.4303935
C20orf24,55969,-0.1800593
C20orf27,54976,0.9342462
C21orf2,755,0.4953701
C21orf33,8209,0.3163076
C21orf59,56683,-0.3966231
C21orf62,56245,1.0581425
C21orf91,54149,-0.2956027
C22orf24,25775,0.2821435
C22orf29,79680,0.230298
C22orf31,25770,0.2474978
C22orf46,79640,-0.4173015
C2CD2,25966,-0.0897368
C2CD2L,9854,-1.2723921
C2CD3,26005,0.1561477
C2CD5,9847,-0.0104575
C2orf27A,29798,0.1367557
C2orf42,54980,0.1487998
C2orf43,60526,0.7639147
C2orf44,80304,0.6973956
C2orf47,79568,-0.2033139
C2orf49,79074,-0.0975831
C2orf54,79919,0.2880594
C2orf68,388969,0.5728899
C2orf72,257407,-0.155292
C2orf83,56918,-0.1049149
C3,718,0.5244297
C3AR1,719,0.0567483
C3orf14,57415,-0.1960305
C3orf18,51161,0.1054393
C3orf27,23434,0.8145346
C3orf36,80111,0.4057993
C3orf52,79669,0.2705163
C4BPA,722,-0.2019121
C4BPB,725,0.2746066
C4orf19,55286,0.111931
C4orf27,54969,-0.1288279
C4orf29,80167,-0.1242522
C4orf6,10141,0.0812717
C5,727,0.2657609
C5AR1,728,0.6612632
C5AR2,27202,-0.4142405
C5orf15,56951,0.0506215
C5orf22,55322,-0.257257
C5orf28,64417,-0.0211776
C5orf30,90355,0.3051489
C5orf42,65250,-0.2830064
C5orf45,51149,-0.0150922
C6,729,0.1404975
C6orf10,10665,0.1038904
C6orf106,64771,-0.8131871
C6orf120,387263,-0.3233963
C6orf123,353268,0.6224692
C6orf15,29113,-0.0779629
C6orf211,79624,0.3084768
C6orf25,80739,0.2914689
C6orf47,57827,0.0073892
C6orf48,50854,-0.2480561
C6orf62,81688,0.3383911
C7,730,0.1766583
C7orf26,79034,0.4838454
C7orf43,55262,0.0443518
C7orf49,78996,0.1887384
C7orf69,80099,-0.2982551
C8A,731,0.0750875
C8B,732,0.3319857
C8G,733,0.473263
C8orf33,65265,0.101848
C8orf4,56892,-0.4775866
C8orf44,56260,0.5163797
C8orf44-SGK3,100533105,-0.4500061
C8orf60,619426,0.3099522
C9,735,0.7885087
C9orf114,51490,0.4912018
C9orf116,138162,0.0784467
C9orf156,51531,-0.4299743
C9orf16,79095,-0.3558192
C9orf3,84909,0.50898
C9orf38,29044,-0.4564443
C9orf40,55071,0.3540255
C9orf53,51198,0.3626184
C9orf78,51759,-0.2386742
C9orf9,11092,-0.0240518
C9orf91,203197,0.0066158
CA1,759,-0.2854653
CA10,56934,0.7522449
CA11,770,0.3860225
CA12,771,0.1934795
CA14,23632,0.308608
CA2,760,-0.2303494
CA3,761,-0.0751825
CA4,762,0.4273953
CA5A,763,-0.2368538
CA5B,11238,0.2442977
CA5BP1,340591,-0.0359614
CA6,765,-0.1834969
CA7,766,0.2375869
CA8,767,-0.3202715
CA9,768,0.1890858
CAAP1,79886,0.0514097
CAB39,51719,-0.1728362
CAB39L,81617,0.0845046
CABIN1,23523,0.1723167
CABP1,9478,0.7480679
CABP2,51475,0.1818495
CABP5,56344,0.1760045
CABYR,26256,0.0360903
CACFD1,11094,0.2001286
CACNA1A,773,0.3894007
CACNA1B,774,0.1855427
CACNA1C,775,0.4305115
CACNA1D,776,0.2859345
CACNA1E,777,0.7018568
CACNA1F,778,0.1343596
CACNA1G,8913,0.4394486
CACNA1H,8912,-0.0708843
CACNA1I,8911,-0.0931465
CACNA1S,779,0.0170989
CACNA2D1,781,-0.394005
CACNA2D2,9254,0.0368606
CACNA2D3,55799,-0.6322443
CACNB1,782,0.6413794
CACNB2,783,0.2251277
CACNB3,784,0.1463472
CACNB4,785,0.7854889
CACNG1,786,0.198483
CACNG2,10369,0.3191503
CACNG3,10368,0.2973119
CACNG4,27092,0.754659
CACNG5,27091,0.2278395
CACTIN,58509,0.3995815
CACYBP,27101,-0.1893607
CAD,790,0.9506311
CADM1,23705,-0.2645261
CADM3,57863,0.6438764
CADM3-AS1,100131825,-0.2417329
CADM4,199731,0.836191
CADPS,8618,0.1924117
CADPS2,93664,-0.1608301
CALB1,793,0.4121627
CALB2,794,0.1229721
CALCA,796,-0.2737541
CALCB,797,0.1993955
CALCOCO1,57658,0.1190857
CALCOCO2,10241,-0.1220703
CALCR,799,0.1700083
CALCRL,10203,-0.4638145
CALD1,800,0.8915165
CALHM2,51063,0.3421577
CALM1,801,-0.7629501
CALM2,805,-0.2636299
CALM3,808,0.4692161
CALML3,810,0.1306999
CALML4,91860,0.4794242
CALML5,51806,-0.1978571
CALR,811,1.0533266
CALU,813,-0.3441468
CALY,50632,-0.4267511
CAMK1,8536,0.8131741
CAMK1D,57118,0.5380302
CAMK1G,57172,-0.0602006
CAMK2A,815,0.3159221
CAMK2B,816,0.4106659
CAMK2G,818,0.1922122
CAMK2N1,55450,-0.636139
CAMK4,814,-0.058874
CAMKK2,10645,-0.4437752
CAMKMT,79823,0.4504794
CAMKV,79012,0.2035312
CAMLG,819,-0.1948133
CAMP,820,0.0082612
CAMSAP1,157922,-0.7176596
CAMSAP2,23271,-0.3716688
CAMTA1,23261,-0.3435931
CAMTA2,23125,0.2375246
CAND1,55832,-0.1504804
CAND2,23066,-0.0175021
CANT1,124583,0.4335707
CANX,821,-0.2333936
CAP1,10487,-0.2051229
CAP2,10486,-0.1787051
CAPG,822,0.1370702
CAPN1,823,0.2106499
CAPN10,11132,-0.4443436
CAPN11,11131,0.0611075
CAPN15,6650,0.2714969
CAPN2,824,-0.2898734
CAPN3,825,0.5548947
CAPN5,726,0.4928441
CAPN6,827,-0.4053711
CAPN7,23473,-0.5833981
CAPN9,10753,-0.654739
CAPNS1,826,0.2421351
CAPRIN1,4076,0.24402
CAPRIN2,65981,-0.0029779
CAPZA1,829,-0.1771
CAPZA2,830,-0.1411161
CAPZB,832,0.4015414
CARD10,29775,0.697158
CARD14,79092,0.5172095
CARD8,22900,-0.1719577
CARD9,64170,0.2672309
CARF,79800,-0.322285
CARHSP1,23589,-0.1840872
CARKD,55739,0.2460043
CARM1,10498,0.0659663
CARS,833,0.2646405
CARS2,79587,0.307024
CARTPT,9607,0.3159483
CASC1,55259,-0.1594876
CASC3,22794,0.1695217
CASC5,57082,0.5952428
CASD1,64921,-0.2004203
CASK,8573,0.6469331
CASKIN2,57513,-0.2591759
CASP1,834,-0.168193
CASP10,843,0.6290674
CASP2,835,-0.6970435
CASP3,836,0.0825603
CASP4,837,0.1256708
CASP5,838,0.0577456
CASP6,839,0.5008139
CASP7,840,0.2616471
CASP8,841,0.6010551
CASP8AP2,9994,0.2272532
CASP9,842,0.3597734
CASQ1,844,0.1065728
CASQ2,845,-0.5976395
CASR,846,0.6978303
CASS4,57091,-0.3095969
CAST,831,-0.4361232
CASZ1,54897,0.1841832
CAT,847,-0.0957187
CATR1,856,0.2315917
CATSPERB,79820,0.1686173
CATSPERG,57828,-0.2084016
CAV1,857,-0.3603388
CAV2,858,-0.4969505
CAV3,859,0.0558098
CBFA2T2,9139,0.2560027
CBFA2T3,863,0.2748738
CBFB,865,-0.406172
CBL,867,-0.0906513
CBLB,868,-0.8024008
CBLC,23624,0.3324971
CBLL1,79872,-0.4995775
CBLN1,869,-0.2032751
CBR1,873,0.2631108
CBR3,874,-0.3266946
CBR4,84869,-0.1029437
CBS,875,0.1355378
CBX1,10951,0.0591019
CBX2,84733,0.0644046
CBX3,11335,0.2471253
CBX4,8535,0.1960786
CBX5,23468,-0.3387857
CBX6,23466,0.2373481
CBX7,23492,-0.0993756
CBX8,57332,-0.0687007
CBY1,25776,0.3680021
CC2D1A,54862,0.8184474
CC2D2B,387707,0.0949692
CCAR2,57805,-0.007884
CCBL1,883,0.3685796
CCBL2,56267,-0.0017552
CCDC101,112869,-0.2634861
CCDC102B,79839,0.7402529
CCDC106,29903,0.6766911
CCDC109B,55013,-0.0380311
CCDC121,79635,0.4118011
CCDC130,81576,0.4607522
CCDC132,55610,0.4659516
CCDC134,79879,0.2968946
CCDC144A,9720,0.0373761
CCDC15,80071,-0.1291433
CCDC170,80129,0.7326047
CCDC176,80127,-0.0055306
CCDC177,56936,0.3447551
CCDC181,57821,0.4017774
CCDC186,55088,-0.042302
CCDC22,28952,0.864186
CCDC25,55246,-0.0318164
CCDC28A,25901,-0.1033991
CCDC28B,79140,0.2165199
CCDC30,728621,-0.0421219
CCDC33,80125,0.3089715
CCDC40,55036,0.5428028
CCDC47,57003,0.3641708
CCDC51,79714,0.3783784
CCDC53,51019,-0.8557859
CCDC57,284001,0.9752951
CCDC59,29080,-0.1791724
CCDC6,8030,-0.5532561
CCDC64,92558,-0.4687978
CCDC68,80323,-0.3571976
CCDC69,26112,0.143064
CCDC7,79741,0.0505306
CCDC70,83446,0.3447309
CCDC71,64925,-0.0571714
CCDC81,60494,0.5618545
CCDC82,79780,0.3689068
CCDC85B,11007,0.4079456
CCDC85C,317762,-0.8049629
CCDC86,79080,0.0360513
CCDC87,55231,-0.001927
CCDC88A,55704,0.082282
CCDC88C,440193,-0.4333818
CCDC9,26093,0.0532782
CCDC90B,60492,-0.2703001
CCDC91,55297,-0.2849077
CCDC92,80212,0.0599583
CCDC93,54520,0.3296182
CCDC94,55702,0.6467982
CCHCR1,54535,0.506012
CCIN,881,0.3540591
CCK,885,-0.389278
CCKAR,886,0.1176611
CCKBR,887,-0.4940346
CCL1,6346,0.2941143
CCL11,6356,0.6816787
CCL13,6357,0.4722947
CCL16,6360,-0.2874111
CCL17,6361,-0.2868037
CCL18,6362,0.4562734
CCL19,6363,0.3727857
CCL2,6347,-1.1904673
CCL20,6364,0.0644527
CCL21,6366,-0.2827336
CCL22,6367,0.6160335
CCL23,6368,0.3012982
CCL24,6369,-0.0632805
CCL25,6370,0.4108485
CCL27,10850,0.3557478
CCL4,6351,-0.0721016
CCL5,6352,0.5839848
CCL7,6354,-0.2600697
CCL8,6355,-0.0266758
CCNA1,8900,-0.4402186
CCNA2,890,-0.5894056
CCNB1,891,0.1225533
CCNB1IP1,57820,0.2460466
CCNB2,9133,0.3588471
CCNC,892,-0.2000386
CCND1,595,0.5820971
CCND2,894,0.447556
CCND3,896,0.0427405
CCNE1,898,0.4182589
CCNE2,9134,0.2039556
CCNF,899,0.8695223
CCNG1,900,-0.0374945
CCNG2,901,0.2229322
CCNH,902,-0.3685372
CCNI,10983,-0.2603304
CCNJ,54619,0.5829023
CCNJL,79616,0.134664
CCNK,8812,0.2194391
CCNL1,57018,-0.9621544
CCNL2,81669,0.7390211
CCNO,10309,0.0757342
CCNT1,904,-0.0662845
CCNT2,905,0.1862072
CCP110,9738,0.1304506
CCPG1,9236,-0.3706935
CCR1,1230,0.2201273
CCR10,2826,-0.1211647
CCR2,729230,0.4027312
CCR3,1232,-0.713946
CCR4,1233,0.3084827
CCR5,1234,-0.2512916
CCR6,1235,0.3202935
CCR7,1236,0.2846213
CCR8,1237,0.5138583
CCR9,10803,-0.0128752
CCRL2,9034,0.991436
CCRN4L,25819,0.088803
CCS,9973,0.5890562
CCSER2,54462,-0.3130046
CCT2,10576,-0.3626387
CCT3,7203,0.2154992
CCT4,10575,0.0270862
CCT5,22948,-1.0360766
CCT6A,908,-0.1969883
CCT6B,10693,-0.0735765
CCT7,10574,0.5228568
CCT8,10694,-0.3057385
CCT8L2,150160,0.1232873
CCZ1,51622,-0.0708895
CCZ1B,221960,-0.797191
CD101,9398,0.1126172
CD14,929,0.2040417
CD151,977,0.1898425
CD160,11126,-0.176799
CD163,9332,-0.3741974
CD164,8763,-0.2004538
CD177,57126,0.0121537
CD180,4064,0.8719631
CD19,930,0.5926455
CD1A,909,-0.0534759
CD1B,910,-0.4639422
CD1C,911,-0.0939286
CD1D,912,-0.2789773
CD1E,913,-0.6154642
CD2,914,0.1821687
CD200,4345,-0.142322
CD207,50489,0.2283616
CD209,30835,-0.1638999
CD22,933,1.0992613
CD226,10666,0.2605805
CD24,100133941,-0.472346
CD244,51744,-0.1946277
CD247,919,0.5596558
CD248,57124,0.18526
CD27,939,-0.1211419
CD28,940,0.62119
CD2AP,23607,-0.4118256
CD2BP2,10421,0.4333034
CD300A,11314,0.6834508
CD300C,10871,-0.2978159
CD302,9936,-0.6451333
CD320,51293,0.7957158
CD33,945,0.4052167
CD34,947,0.0646517
CD36,948,0.5821326
CD37,951,-0.0111407
CD38,952,0.1447115
CD3D,915,0.0619831
CD3E,916,0.0856456
CD3EAP,10849,-0.0997635
CD3G,917,0.0799524
CD4,920,-0.4650365
CD40,958,0.2445944
CD40LG,959,0.3201234
CD44,960,-0.5706387
CD46,4179,-0.158592
CD47,961,-0.5321752
CD48,962,-0.0795258
CD5,921,0.1500462
CD52,1043,0.2015636
CD53,963,0.0965887
CD55,1604,-0.5476311
CD58,965,1.3608137
CD59,966,-0.4897276
CD5L,922,0.3630797
CD6,923,0.4137622
CD63,967,-0.1881379
CD68,968,-0.1248825
CD69,969,-0.5972621
CD7,924,0.481839
CD70,970,0.4485115
CD72,971,0.4553067
CD74,972,0.1827493
CD79A,973,-0.3431822
CD79B,974,0.1767749
CD80,941,-0.1950911
CD81,975,0.3359804
CD82,3732,0.3103292
CD83,9308,-0.2408014
CD84,8832,-0.8107887
CD86,942,0.4487413
CD8A,925,-0.1814875
CD8B,926,0.4644818
CD9,928,-0.1840758
CD93,22918,-0.464052
CD96,10225,0.34644
CD97,976,0.3469375
CD99,4267,0.2244905
CDA,978,0.2264436
CDADC1,81602,0.4110843
CDC123,8872,0.0586069
CDC14A,8556,0.4842263
CDC14B,8555,0.7171701
CDC16,8881,0.3031173
CDC20,991,1.1915563
CDC23,8697,-0.1052834
CDC25A,993,1.0790754
CDC25B,994,0.3956893
CDC25C,995,0.3416721
CDC27,996,0.3158324
CDC34,997,0.349234
CDC37,11140,0.6521715
CDC37L1,55664,-0.2234791
CDC40,51362,-0.0431767
CDC42,998,-0.8235097
CDC42BPA,8476,0.2725272
CDC42BPB,9578,0.4331492
CDC42EP1,11135,0.0576497
CDC42EP2,10435,0.4866539
CDC42EP3,10602,-0.3483192
CDC42EP4,23580,0.3937583
CDC42SE1,56882,-0.1874479
CDC45,8318,0.3172893
CDC5L,988,0.8300372
CDC6,990,0.3713299
CDC7,8317,0.0295987
CDC73,79577,0.068852
CDCA3,83461,0.3983166
CDCA4,55038,0.254101
CDCA8,55143,0.0323056
CDCP1,64866,0.1361743
CDH1,999,-0.9111001
CDH10,1008,0.4696879
CDH11,1009,-0.2011264
CDH12,1010,0.0441013
CDH13,1012,-0.1084731
CDH15,1013,0.2337996
CDH16,1014,0.5875278
CDH17,1015,-0.377974
CDH18,1016,0.0779773
CDH19,28513,-1.430089
CDH2,1000,-0.0256226
CDH20,28316,-0.1414429
CDH22,64405,0.1147861
CDH3,1001,-0.0105767
CDH4,1002,0.3656687
CDH5,1003,-0.4352646
CDH6,1004,1.2076593
CDH7,1005,0.0197156
CDH8,1006,0.1670345
CDH9,1007,0.1735703
CDHR1,92211,0.7093022
CDHR2,54825,0.0213951
CDHR5,53841,0.4730274
CDIP1,29965,0.1905751
CDIPT,10423,0.1699909
CDK1,983,0.662476
CDK10,8558,0.4785024
CDK11A,728642,0.3843897
CDK12,51755,-0.1812937
CDK13,8621,0.7009471
CDK14,5218,-0.1750486
CDK16,5127,0.454218
CDK17,5128,-0.1177625
CDK18,5129,0.6376537
CDK19,23097,-0.4148156
CDK2,1017,0.3209821
CDK20,23552,0.140427
CDK2AP1,8099,-0.1884566
CDK2AP2,10263,0.7653665
CDK3,1018,-0.4562518
CDK4,1019,0.2315566
CDK5,1020,1.071543
CDK5R1,8851,1.4328894
CDK5R2,8941,0.2142516
CDK5RAP1,51654,0.2753739
CDK5RAP2,55755,0.476954
CDK5RAP3,80279,0.4344768
CDK6,1021,-0.0625934
CDK7,1022,-0.0988925
CDK8,1024,0.075925
